DIRT_DRY				1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		1.5		12.0    wheel_spin_sand 			wheel_spin_sand				-							 1.0	10.0	wheel_fric_sand   			wheel_fric_sand_Bike		wheel_fric_sand_Tank		wheel_fric_sand_LOD			 3.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_SOFT				1.0		4.0	    0.01     10.0	3011	3015	3200	115 115	115		0.001	10.0    wheel_spin_mud				wheel_spin_mud				-							 1.0	10.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_DEEP				1.0		4.0	    0.01     10.0	3017	3017	3200	93  84	75		0.001	10.0    wheel_spin_mud				wheel_spin_mud				-							 1.0	10.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
MUD_UNDERWATER			1.0		4.0		0.01     10.0	3011	3015	3200	115 115	115		0.001	10.0    -							-							-							 1.0	10.0	-							-							-							-							 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CLAY					1.0		4.0		0.01     10.0	3011	3015	3200	115 115	115		1.5		12.0    wheel_spin_sand 			wheel_spin_sand				-							 1.0	10.0	wheel_fric_sand   			wheel_fric_sand_Bike		wheel_fric_sand_Tank		wheel_fric_sand_LOD			 3.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
GRASS					1.0		4.0    800.0   1100.0	3011	3015	3200	114 096	077		3.5		15.0	wheel_spin_grass 			wheel_spin_grass			-							 1.0	10.0	wheel_fric_grass			wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 3.2	11.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GRASS_SHORT				1.0		4.0    800.0   1100.0	3011	3015	3200	114 096	077		3.5		15.0	wheel_spin_grass 			wheel_spin_grass			-							 1.0	10.0	wheel_fric_grass			wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 3.2	11.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
HAY						1.0		4.0    150.0    300.0	3011	3015	3200	114 096	077		3.5		15.0	wheel_spin_grass			-							-							 1.0	10.0	-							wheel_fric_grass_Bike		wheel_fric_grass_Tank		wheel_fric_grass_LOD		 3.2	11.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
BUSHES					3.0		7.0		-1.0	-1.0	3011	3015	3200	114 096	077		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
TREE_BARK				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		1.2 	12.0	wheel_spin_leaves			wheel_spin_leaves			-							 1.0	10.0    wheel_fric_leaves_Bike		wheel_fric_leaves_Bike		wheel_fric_leaves_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LEAVES					-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		1.2 	12.0	wheel_spin_leaves			wheel_spin_leaves			-							 1.0	10.0    wheel_fric_leaves_Bike		wheel_fric_leaves_Bike		wheel_fric_leaves_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
METAL					3.0		7.0		-1.0	-1.0	3010	3010	3200	10  10	 10		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														                                            
WOOD					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
WOOD_DUSTY				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		 1.0	10.0	wheel_fric_hard_Dusty		wheel_fric_hard_Dusty_Bike	wheel_fric_hard_Dusty_Tank	wheel_fric_sand_LOD			 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
WOOD_SPLINTER			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
CERAMIC					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.6		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARPET_FABRIC			-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0	-1.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARPET_FABRIC_DUSTY		-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							 1.0	10.0	wheel_fric_hard_Dusty		wheel_fric_hard_Dusty_Bike	wheel_fric_hard_Dusty_Tank	wheel_fric_sand_LOD			-1.0	-1.0	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTIC					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTIC_HOLLOW			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
RUBBER					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LINOLEUM				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PLASTER_BRITTLE			3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CARDBOARD				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PAPER					-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
FOAM					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
FEATHERS				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
TVSCREEN				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
GLASS					3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
GLASS_BULLETPROOF		3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																															
CAR_METAL				3.0		7.0		-1.0	-1.0	3010	3010	3200	 10  10	 10		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CAR_PLASTIC				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
CAR_GLASS				3.0		7.0		-1.0	-1.0	3010	3010	3200	255 255	255		2.2		12.0    wheel_fric_hard				wheel_fric_hard_Bike		wheel_fric_hard_tank		-1.0	-1.0	-							-							-							-							 3.2	11.0    12.0	50.0	wheel_burnout			wheel_burnout			wheel_burnout	0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0

PUDDLE					3.0		7.0		10.0	300.0	3104	3104	3200	080 080	080		0.001	10.0  	wheel_spin_water			wheel_spin_water			-							 1.0	10.0	wheel_decal_puddle			wheel_decal_puddle_Bike		wheel_decal_water_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
LIQUID_WATER			3.0		7.0		10.0	300.0	3104	3104	3200	080 080	080		0.001	10.0  	wheel_spin_water_deep		wheel_spin_water_deep		-							10.0	20.0	wheel_decal_water_deep		wheel_decal_water_Bike_Deep	wheel_decal_water_Tank		-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_BLOOD			3.0		7.0		10.0	300.0	3100	3100	3200	50  0	0		0.0001	5.0	  	wheel_spin_blood			wheel_spin_blood			-							 1.0	10.0	wheel_decal_blood			wheel_decal_blood_Bike		wheel_decal_blood_Bike		wheel_decal_blood			-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_OIL				3.0		7.0		10.0	300.0	3101	3101	3200	40  35	50		-1.0	-1.0  	-							-							-							 1.0	10.0	wheel_decal_oil				wheel_decal_oil_Bike		wheel_decal_oil_Bike		wheel_decal_oil				-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_PETROL			3.0		7.0		10.0	300.0	3102	3102	3200	40  37	34		-1.0	-1.0  	-							-							-							 1.0	10.0	wheel_decal_petrol			wheel_decal_petrol_Bike		wheel_decal_petrol_Bike		wheel_decal_petrol			-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
LIQUID_MUD				3.0		7.0	     0.01	100.0	3016	3016	3200	93  84	75		0.0001	5.0	  	wheel_spin_mud				wheel_spin_mud				-							 1.0	10.0	wheel_decal_mud				wheel_decal_mud_Bike		wheel_decal_mud_Tank		wheel_decal_mud				 1.2	11.0    -1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
FRESH_MEAT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
DRIED_MEAT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																														
PED_HEAD				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_TORSO				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_LIMB				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_FOOT				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
PED_CAPSULE				-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0  	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0	-1.0	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
																																																																																																								
																																																																																																								
VEHFX_INFO_END																																																																																																					
																																																																																																								
#################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#						SKIDMARK DECAL ---------------------------------------------------->	WHEEL PARTICLES --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->	LIGHTS ---------------------------------------------------------------->	#
# VFX MATERIAL GROUP	    SLIP		 PRESSURE		DECAL	DECAL	DECAL	COL_TINT		FRIC_THRESH		FRICTION_FX_1				FRICTION_FX_2				FRICTION_FX_3				DISP_THRESH		DISPLACEMENT_FX_1			DISPLACEMENT_FX_2			DISPLACEMENT_FX_3			DISPLACEMENT_FX_LOD			BURN_FRIC_EVO	BURN_TEMP_EVO	BURNOUT_FX_1			BURNOUT_FX_2			BURNOUT_FX_3	ON	 COL_MIN	 COL_MAX	 INTENSITY		   RANGE		  FALLOFF		#
#						MIN		MAX		MIN		MAX		ID 1	ID 2	ID 3	R   G	B		MIN		MAX																							MIN		MAX																													MIN		MAX		MIN		MAX																				R	G	B	R	G	B	MIN		MAX		MIN		MAX		MIN		MAX		#
#################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################
## WHEN TYRE IS BURST ON A DRY SURFACE																																																																																																			
																																																																																																												
VEHFX_INFO_BURST_START																																																																																																							
																																																																																																												
VOID					-1.0	-1.0	-1.0	-1.0	0		0		0		255 255	255		-1.0	-1.0	-							-							-							-1.0	-1.0	-							-							-							-							-1.0  	-1.0  	-1.0  	-1.0  	-						-						-				0	0	0	0	0	0	0	0.0		0.0		0.0		0.0		0.0		0.0
